"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"098011","Caselle Landi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1535,,
"098012","Caselle Lurani","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2978,,
"001063","Caselle Torinese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13907,,
"026010","Casier","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",11292,,
"080024","Casignana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",715,,
"035013","Casina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4425,,
"016059","Casirate d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4011,,
"013052","Caslino d'Erba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1663,,
"013053","Casnate con Bernate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4970,,
"016060","Casnigo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3194,,
"063022","Casola di Napoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3764,,
"045004","Casola in Lunigiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",990,,
"039005","Casola Valsenio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2510,,
"052004","Casole d'Elsa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3785,,
"069017","Casoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5486,,
"018034","Casorate Primo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8791,,
"012039","Casorate Sempione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5681,,
"015058","Casorezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5426,,
"063023","Casoria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",74949,,
"005020","Casorzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",607,,
"057012","Casperia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1208,,
"014013","Caspoggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1367,,
"030019","Cassacco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2879,,
"097017","Cassago Brianza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4335,,
"078029","Cassano all'Ionio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",17050,,
"015059","Cassano d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",18762,,
"072016","Cassano delle Murge","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",14593,,
"064021","Cassano Irpino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",910,,
"012040","Cassano Magnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",21416,,
"012041","Cassano Valcuvia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",652,,
"089007","Cassaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",745,,
"016061","Cassiglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",112,,
"015060","Cassina de' Pecchi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13913,,
"013055","Cassina Rizzardi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3356,,
"097018","Cassina Valsassina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",527,,
"005021","Cassinasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",593,,
"006043","Cassine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2915,,
"006044","Cassinelle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",850,,
"015061","Cassinetta di Lugagnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1825,,
"060019","Cassino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",36201,,
"024026","Cassola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",14827,,
"018035","Cassolnovo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6878,,
"023020","Castagnaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3656,,
"049006","Castagneto Carducci","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8786,,
"001064","Castagneto Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1748,,
"004046","Castagnito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2185,,
"005022","Castagnole delle Lanze","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3665,,
"005023","Castagnole Monferrato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1170,,
"001065","Castagnole Piemonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2195,,
"018036","Castana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",726,,
"015062","Castano Primo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",11116,,
"018037","Casteggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6665,,
"017040","Castegnato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8377,,
"024027","Castegnero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2887,,
"064022","Castel Baronia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1092,,
"005024","Castel Boglione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",596,,
"039006","Castel Bolognese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9565,,
"061023","Castel Campagnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1502,,
"067010","Castel Castagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",454,,
"022045","Castel Condino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",224,,
"037013","Castel d'Aiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1865,,
"020014","Castel d'Ario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4493,,
"023021","Castel d'Azzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",11947,,
"094009","Castel del Giudice","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",316,,
"066026","Castel del Monte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",441,,
"053004","Castel del Piano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4802,,
"037014","Castel del Rio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1213,,
"037015","Castel di Casio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3378,,
"066027","Castel di Ieri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",302,,
"087013","Castel di Iudica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4392,,
"044011","Castel di Lama","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8507,,
"083013","Castel di Lucio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1218,,
"066028","Castel di Sangro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6637,,
"061024","Castel di Sasso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1112,,
"057013","Castel di Tora","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",267,,
"051008","Castel Focognano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3014,,
"069018","Castel Frentano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4295,,
"019024","Castel Gabbiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",444,,
"058022","Castel Gandolfo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8722,,
"055009","Castel Giorgio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2095,,
"020015","Castel Goffredo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",12513,,
"037016","Castel Guelfo di Bologna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4520,,
"058023","Castel Madama","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7156,,
"037019","Castel Maggiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",18467,,
"017042","Castel Mella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10899,,
"061026","Castel Morrone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3695,,
"054008","Castel Ritaldi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3149,,
"005032","Castel Rocchero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",394,,
"016063","Castel Rozzone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2834,,
"065034","Castel San Giorgio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13405,,
"033013","Castel San Giovanni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13834,,
"065035","Castel San Lorenzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2292,,
"051010","Castel San Niccolò","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2612,,
"058025","Castel San Pietro Romano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",845,,
"037020","Castel San Pietro Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",20824,,
"094012","Castel San Vincenzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",483,,
"057015","Castel Sant'Angelo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1247,,
"056017","Castel Sant'Elia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2498,,
"055010","Castel Viscardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2812,,
"008015","Castel Vittorio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",269,,
"061027","Castel Volturno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",26174,,
"028029","Castelbaldo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1466,,
"082022","Castelbuono","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8452,,
"022046","Castelfondo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",601,,
"064023","Castelfranci","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1909,,
"050009","Castelfranco di Sotto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13258,,
"036006","Castelfranco Emilia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",32983,,
"062016","Castelfranco in Miscano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",862,,
"026012","Castelfranco Veneto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",33459,,
"024028","Castelgomberto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6124,,
"076021","Castelgrande","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",864,,
"029011","Castelguglielmo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1522,,
"069019","Castelguidone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",343,,
"065031","Castellabate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8811,,
"066029","Castellafiume","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1067,,
"005025","Castell'Alfero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2679,,
"067011","Castellalto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7507,,
"081005","Castellammare del Golfo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",14717,,
"063024","Castellammare di Stabia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",64466,,
"001066","Castellamonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9842,,
"072017","Castellana Grotte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",19263,,
"082024","Castellana Sicula","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3198,,
"073003","Castellaneta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",16395,,
