Anno;Tipo variazione;Codice Regione;Codice Unità territoriale sovracomunale;Codice Comune formato alfanumerico;Denominazione Comune;Codice Regione associato alla variazione;Codice Unità territoriale sovracomunale associato alla variazione;Codice del Comune associato alla variazione o nuovo codice Istat del Comune ;Denominazione Comune associata alla variazione o nuova denominazione;Provvedimento e Documento;Contenuto del provvedimento;Data decorrenza validità amministrativa;Flag_note
1992;AP;01;003;003063;Druogno;01;103;103029;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003064;Falmenta;01;103;103030;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003067;Formazza;01;103;103031;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003072;Germagno;01;103;103032;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003074;Ghiffa;01;103;103033;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003075;Gignese;01;103;103034;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003078;Gravellona Toce;01;103;103035;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003080;Gurro;01;103;103036;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003081;Intragna;01;103;103037;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003085;Loreglia;01;103;103038;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003086;Macugnaga;01;103;103039;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003087;Madonna del Sasso;01;103;103040;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003089;Malesco;01;103;103041;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003092;Masera;01;103;103042;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003094;Massiola;01;103;103043;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003096;Mergozzo;01;103;103044;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003099;Miazzina;01;103;103045;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003101;Montecrestese;01;103;103046;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003102;Montescheno;01;103;103047;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003105;Nonio;01;103;103048;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003107;Oggebbio;01;103;103049;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003110;Omegna;01;103;103050;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003111;Ornavasso;01;103;103051;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003113;Pallanzeno;01;103;103052;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003117;Piedimulera;01;103;103053;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003118;Pieve Vergonte;01;103;103054;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003123;Premeno;01;103;103055;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003124;Premia;01;103;103056;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003125;Premosello-Chiovenda;01;103;103057;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003126;Quarna Sopra;01;103;103058;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003127;Quarna Sotto;01;103;103059;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003128;Re;01;103;103060;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003132;San Bernardino Verbano;01;103;103061;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003136;Santa Maria Maggiore;01;103;103062;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003137;Seppiana;01;103;103063;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003142;Stresa;01;103;103064;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003145;Toceno;01;103;103065;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003147;Trarego Viggiona;01;103;103066;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003148;Trasquera;01;103;103067;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003150;Trontano;01;103;103068;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003151;Valstrona;01;103;103069;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003152;Vanzone con San Carlo;01;103;103070;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003155;Varzo;01;103;103071;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003156;Verbania;01;103;103072;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003160;Viganella;01;103;103073;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003161;Vignone;01;103;103074;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003162;Villadossola;01;103;103075;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003163;Villette;01;103;103076;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;01;003;003165;Vogogna;01;103;103077;;"Decreto Legislativo 30 aprile 92, n. 277; G.U. n. 106 dell’8 maggio1992";Comune della Provincia di Novara andato a costituire la nuova Provincia di Verbano-Cusio-Ossola;;
1992;AP;03;013;013001;Abbadia Lariana;03;097;097001;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013002;Airuno;03;097;097002;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013008;Annone di Brianza;03;097;097003;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013014;Ballabio;03;097;097004;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013016;Barzago;03;097;097005;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013017;Barzanò;03;097;097006;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013018;Barzio;03;097;097007;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013020;Bellano;03;097;097008;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013027;Bosisio Parini;03;097;097009;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013031;Brivio;03;097;097010;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013033;Bulciago;03;097;097011;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013039;Calco;03;097;097012;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013049;Casargo;03;097;097015;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013051;Casatenovo;03;097;097016;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013054;Cassago Brianza;03;097;097017;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013056;Cassina Valsassina;03;097;097018;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013057;Castello di Brianza;03;097;097019;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013066;Cernusco Lombardone;03;097;097020;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013067;Cesana Brianza;03;097;097021;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013069;Civate;03;097;097022;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013072;Colico;03;097;097023;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013073;Colle Brianza;03;097;097024;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013078;Cortenova;03;097;097025;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013079;Costa Masnaga;03;097;097026;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013080;Crandola Valsassina;03;097;097027;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013081;Cremella;03;097;097028;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013082;Cremeno;03;097;097029;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013086;Dervio;03;097;097030;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013088;Dolzago;03;097;097031;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013091;Dorio;03;097;097032;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013094;Ello;03;097;097033;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013096;Esino Lario;03;097;097035;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013103;Galbiate;03;097;097036;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013104;Garbagnate Monastero;03;097;097037;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013105;Garlate;03;097;097038;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013115;Imbersago;03;097;097039;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013116;Introbio;03;097;097040;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013117;Introzzo;03;097;097041;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013124;Lecco;03;097;097042;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013127;Lierna;03;097;097043;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013132;Lomagna;03;097;097044;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013140;Malgrate;03;097;097045;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
1992;AP;03;013;013141;Mandello del Lario;03;097;097046;;"Decreto Legislativo 6 marzo 1992, n. 250; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Como andato a costituire la nuova Provincia di Lecco;;
